timestamp,can_id,data
2025-06-29 22:12:48.774,0x280,24 65 12 21 0 21 21
2025-06-29 22:12:48.776,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.780,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.786,0x470,0 50 0 2
2025-06-29 22:12:48.786,0x570,0 0 0
2025-06-29 22:12:48.790,0x280,24 65 12 21 0 21 21
2025-06-29 22:12:48.796,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.798,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:48.798,0x488,21 21 116 166 0 0 96
2025-06-29 22:12:48.806,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.806,0x280,24 76 12 21 0 21 21
2025-06-29 22:12:48.806,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.814,0x280,24 76 12 21 0 21 21
2025-06-29 22:12:48.823,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.825,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:48.825,0x480,0 234 218 0 64 2 178
2025-06-29 22:12:48.825,0x470,0 50 0 2
2025-06-29 22:12:48.833,0x280,24 76 12 21 0 21 21
2025-06-29 22:12:48.839,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.839,0x280,24 70 12 21 0 21 21
2025-06-29 22:12:48.847,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.847,0x280,24 70 12 21 0 21 21
2025-06-29 22:12:48.856,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.856,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:48.864,0x488,21 21 116 166 0 0 192
2025-06-29 22:12:48.864,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.864,0x280,24 70 12 21 0 21 21
2025-06-29 22:12:48.873,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.873,0x280,24 70 12 21 0 21 21
2025-06-29 22:12:48.880,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.885,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:48.890,0x488,21 21 116 166 0 0 240
2025-06-29 22:12:48.896,0x480,0 250 218 0 64 2 162
2025-06-29 22:12:48.896,0x280,24 73 12 21 0 21 21
2025-06-29 22:12:48.897,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.905,0x280,24 73 12 21 0 21 21
2025-06-29 22:12:48.911,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.914,0x280,24 73 12 21 0 21 21
2025-06-29 22:12:48.914,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.914,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:48.924,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.924,0x280,24 78 12 21 0 21 21
2025-06-29 22:12:48.930,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.931,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:48.931,0x280,24 78 12 21 0 21 21
2025-06-29 22:12:48.940,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.946,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:48.946,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.954,0x488,21 21 116 166 0 0 80
2025-06-29 22:12:48.963,0x280,24 78 12 21 0 21 21
2025-06-29 22:12:48.963,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.974,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.974,0x280,24 74 12 21 0 21 21
2025-06-29 22:12:48.980,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.980,0x520,0 1 242 106 76 163 1
2025-06-29 22:12:48.980,0x280,24 74 12 21 0 21 21
2025-06-29 22:12:48.988,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:48.988,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:48.996,0x470,0 50 0 2
2025-06-29 22:12:48.996,0x570,0 0 0
2025-06-29 22:12:48.996,0x280,24 63 12 21 0 21 21
2025-06-29 22:12:48.996,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.004,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.004,0x488,21 21 116 166 0 0 160
2025-06-29 22:12:49.013,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.021,0x480,0 18 219 0 64 2 210
2025-06-29 22:12:49.021,0x280,24 63 12 21 0 21 21
2025-06-29 22:12:49.030,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.030,0x280,24 63 12 21 0 21 21
2025-06-29 22:12:49.031,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.037,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.037,0x470,0 50 0 2
2025-06-29 22:12:49.046,0x280,24 73 12 21 0 21 21
2025-06-29 22:12:49.046,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.046,0x280,24 73 12 21 0 21 21
2025-06-29 22:12:49.054,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.054,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.063,0x280,24 73 12 21 0 21 21
2025-06-29 22:12:49.063,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.063,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.071,0x280,24 73 12 21 0 21 21
2025-06-29 22:12:49.079,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.081,0x488,21 21 116 166 0 0 16
2025-06-29 22:12:49.087,0x480,0 26 219 0 64 2 23
2025-06-29 22:12:49.087,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.095,0x280,24 78 12 21 0 21 21
2025-06-29 22:12:49.095,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.095,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.104,0x488,21 21 116 166 0 0 64
2025-06-29 22:12:49.104,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.112,0x280,24 78 12 21 0 21 21
2025-06-29 22:12:49.112,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.112,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.123,0x280,23 89 12 21 0 21 21
2025-06-29 22:12:49.123,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.128,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.135,0x280,23 89 12 21 0 21 21
2025-06-29 22:12:49.139,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.144,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.144,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.150,0x280,23 89 12 21 0 21 21
2025-06-29 22:12:49.152,0x280,23 75 12 21 0 21 21
2025-06-29 22:12:49.158,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.163,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.163,0x488,21 21 116 166 0 0 160
2025-06-29 22:12:49.169,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.169,0x280,23 75 12 21 0 21 21
2025-06-29 22:12:49.169,0x288,client #15 disconnected
2025-06-29 22:12:49.179,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.185,0x280,23 75 12 21 0 21 21
2025-06-29 22:12:49.185,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.191,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.191,0x280,24 66 12 21 0 21 21
2025-06-29 22:12:49.194,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.194,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.202,0x280,24 66 12 21 0 21 21
2025-06-29 22:12:49.202,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.213,0x280,24 66 12 21 0 21 21
2025-06-29 22:12:49.213,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.219,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.219,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.219,0x280,24 66 12 21 0 21 21
2025-06-29 22:12:49.219,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.229,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.236,0x488,21 21 116 166 0 0 16
2025-06-29 22:12:49.236,0x280,24 66 12 21 0 21 21
2025-06-29 22:12:49.236,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.236,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.244,0x280,24 66 12 21 0 21 21
2025-06-29 22:12:49.252,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.252,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.252,0x280,24 74 12 21 0 21 21
2025-06-29 22:12:49.252,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.260,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.268,0x280,24 74 12 21 0 21 21
2025-06-29 22:12:49.268,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.270,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.270,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.277,0x420,0 0 0 173 50 128 0
2025-06-29 22:12:49.277,0x470,0 50 0 2
2025-06-29 22:12:49.285,0x280,24 74 12 21 0 21 21
2025-06-29 22:12:49.287,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.287,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.294,0x488,21 21 116 166 0 0 128
2025-06-29 22:12:49.294,0x280,24 69 12 21 0 21 21
2025-06-29 22:12:49.302,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.302,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.302,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.309,0x280,24 69 12 21 0 21 21
2025-06-29 22:12:49.309,0x470,0 50 0 2
2025-06-29 22:12:49.318,0x280,24 69 12 21 0 21 21
2025-06-29 22:12:49.318,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.318,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.318,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.329,0x280,24 75 12 21 0 21 21
2025-06-29 22:12:49.334,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.334,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.334,0x280,24 75 12 21 0 21 21
2025-06-29 22:12:49.342,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.342,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.351,0x520,143 1 242 106 76 163 1
2025-06-29 22:12:49.353,0x280,24 75 12 21 0 21 21
2025-06-29 22:12:49.353,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.353,0x470,0 50 0 2
2025-06-29 22:12:49.363,0x570,0 0 0
2025-06-29 22:12:49.363,0x5D0,2 65 32 0 0
2025-06-29 22:12:49.367,0x280,23 80 12 21 0 21 21
2025-06-29 22:12:49.367,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.375,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.375,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.377,0x280,23 80 12 21 0 21 21
2025-06-29 22:12:49.385,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.385,0x280,23 78 12 20 0 21 20
2025-06-29 22:12:49.391,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.396,0x488,21 21 116 166 0 0 64
2025-06-29 22:12:49.396,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.400,0x470,0 50 0 2
2025-06-29 22:12:49.400,0x280,23 78 12 20 0 21 20
2025-06-29 22:12:49.408,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.408,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.408,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.408,0x280,23 78 12 20 0 21 20
2025-06-29 22:12:49.416,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.416,0x280,24 57 12 20 0 21 20
2025-06-29 22:12:49.425,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.429,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.433,0x488,20 20 116 166 0 0 128
2025-06-29 22:12:49.433,0x280,24 57 12 20 0 21 20
2025-06-29 22:12:49.441,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.442,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.446,0x488,20 20 116 166 0 0 144
2025-06-29 22:12:49.452,0x588,113 116 133 0 1 0 0
2025-06-29 22:12:49.452,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.458,0x420,0 0 0 173 50 128 0
2025-06-29 22:12:49.458,0x280,24 47 12 21 0 21 21
2025-06-29 22:12:49.458,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.458,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.467,0x488,21 21 116 166 0 0 192
2025-06-29 22:12:49.474,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.475,0x280,24 47 12 21 0 21 21
