timestamp,can_id,data
2025-06-22 18:09:01.694,0x288,DATA:143 169 56 30 0 82 231 10
2025-06-22 18:09:01.694,0x380,DATA:0 138 12 0 128 0 0 19
2025-06-22 18:09:01.704,0x280,DATA:40 33 151 44 11 12 20 11
2025-06-22 18:09:01.709,0x288,DATA:143 169 56 30 0 82 231 10
2025-06-22 18:09:01.709,0x380,DATA:0 138 12 0 128 0 0 19
2025-06-22 18:09:01.714,0x280,DATA:40 33 164 44 11 11 20 11
2025-06-22 18:09:01.717,0x380,DATA:0 138 11 0 128 0 0 19
2025-06-22 18:09:01.722,0x588,DATA:234 121 114 0 0 1 0 0
2025-06-22 18:09:01.722,0x320,DATA:4 0 21 160 29 0 31 0
2025-06-22 18:09:01.732,0x280,DATA:40 32 153 44 11 11 19 11
2025-06-22 18:09:01.736,0x280,DATA:40 32 127 44 10 10 19 11
2025-06-22 18:09:01.736,0x288,DATA:213 169 56 30 0 82 231 10
2025-06-22 18:09:01.742,0x380,DATA:0 138 10 0 128 0 0 19
2025-06-22 18:09:01.749,0x420,DATA:3 0 0 0 169 50 128 0
2025-06-22 18:09:01.749,0x570,DATA:3 0 0 0
2025-06-22 18:09:01.749,0x5D8,DATA:1 4 0 0 0 0 0 0
2025-06-22 18:09:01.749,0x280,DATA:40 32 140 44 10 10 19 11
2025-06-22 18:09:01.757,0x280,DATA:40 33 114 44 10 9 19 10
2025-06-22 18:09:01.764,0x288,DATA:17 169 56 30 0 82 231 10
2025-06-22 18:09:01.771,0x280,DATA:40 33 132 44 10 9 19 10
2025-06-22 18:09:01.771,0x380,DATA:0 138 9 0 128 0 0 19
2025-06-22 18:09:01.777,0x588,DATA:234 121 114 131 0 1 0 0
2025-06-22 18:09:01.782,0x280,DATA:40 32 112 44 10 9 19 10
2025-06-22 18:09:01.782,0x320,DATA:4 0 21 220 29 0 31 0
2025-06-22 18:09:01.783,0x280,DATA:40 32 128 44 10 8 19 10
2025-06-22 18:09:01.791,0x470,DATA:0 0 50 0 2
2025-06-22 18:09:01.791,0x280,DATA:40 32 119 44 10 8 19 10
2025-06-22 18:09:01.799,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.804,0x280,DATA:40 32 139 44 10 8 19 10
2025-06-22 18:09:01.809,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.809,0x380,DATA:0 138 8 0 128 0 0 19
2025-06-22 18:09:01.812,0x280,DATA:40 32 139 44 9 7 19 9
2025-06-22 18:09:01.819,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.819,0x380,DATA:0 138 7 0 128 0 0 19
2025-06-22 18:09:01.826,0x280,DATA:40 32 125 44 9 7 19 9
2025-06-22 18:09:01.832,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.833,0x380,DATA:0 138 7 0 128 0 0 19
2025-06-22 18:09:01.837,0x280,DATA:40 32 141 44 9 7 19 9
2025-06-22 18:09:01.842,0x380,DATA:0 138 7 0 128 0 0 19
2025-06-22 18:09:01.843,0x480,DATA:192 0 73 141 0 0 2 6
2025-06-22 18:09:01.847,0x280,DATA:40 32 123 44 9 7 19 9
2025-06-22 18:09:01.854,0x288,DATA:143 169 56 30 0 82 231 10
2025-06-22 18:09:01.854,0x380,DATA:0 138 7 0 128 0 0 19
2025-06-22 18:09:01.860,0x320,DATA:4 0 21 220 29 0 31 0
2025-06-22 18:09:01.860,0x280,DATA:40 32 110 44 9 7 19 9
2025-06-22 18:09:01.870,0x288,DATA:143 169 56 30 0 82 231 10
2025-06-22 18:09:01.870,0x280,DATA:40 32 122 44 9 7 19 9
2025-06-22 18:09:01.874,0x288,DATA:213 169 56 30 0 82 231 10
2025-06-22 18:09:01.881,0x380,DATA:0 138 7 0 128 0 0 19
2025-06-22 18:09:01.881,0x280,DATA:40 32 104 44 8 6 19 8
2025-06-22 18:09:01.888,0x288,DATA:213 169 56 30 0 82 231 10
2025-06-22 18:09:01.893,0x380,DATA:0 138 6 0 128 0 0 19
2025-06-22 18:09:01.895,0x280,DATA:40 32 122 44 8 6 19 8
2025-06-22 18:09:01.895,0x288,DATA:213 169 56 30 0 82 231 10
2025-06-22 18:09:01.902,0x380,DATA:0 138 6 0 128 0 0 19
2025-06-22 18:09:01.910,0x280,DATA:40 32 102 44 8 5 19 8
2025-06-22 18:09:01.910,0x288,DATA:213 169 56 30 0 82 231 10
2025-06-22 18:09:01.915,0x380,DATA:0 138 5 0 128 0 0 19
2025-06-22 18:09:01.920,0x480,DATA:15 0 121 141 0 0 2 249
2025-06-22 18:09:01.921,0x320,DATA:4 0 21 110 29 0 31 0
2025-06-22 18:09:01.923,0x280,DATA:40 32 109 44 7 4 19 7
2025-06-22 18:09:01.932,0x280,DATA:40 32 124 44 6 1 19 6
2025-06-22 18:09:01.937,0x288,DATA:17 169 56 30 0 82 231 10
